IDVenta,Unidades,Ingresos por productos (MXN),Cargo por venta e impuestos,Costos de envío,Total (MXN),Venta por publicidad,IDproducto,Canal de venta,Precio unitario de venta de la publicación (MXN),Municipio/Alcaldía,Estado,Código postal,Forma de entrega,Transportista,Fecha Venta,FechaCamino,FechaEntrega,Ganancia,Tiempo de entrega (días),Fecha Venta_season,Fecha Venta_day_of_week,Fecha Venta_holiday,Fecha Venta_month,Fecha Venta_year,FechaCamino_season,FechaCamino_day_of_week,FechaCamino_holiday,FechaCamino_month,FechaCamino_year,FechaEntrega_season,FechaEntrega_day_of_week,FechaEntrega_holiday,FechaEntrega_month,FechaEntrega_year
2000002828023344,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,179.0,Coyoacán,Distrito Federal,4100,Mercado Envíos Full,Mercado Envios,2022-05-02,2022-05-03,2022-05-04,174.99999999999972,2,Spring,Monday,False,May,2022,Spring,Tuesday,False,May,2022,Spring,Wednesday,False,May,2022
2000002827945708,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,179.0,Juárez,Nuevo León,67279,Mercado Envíos Full,Mercado Envios,2022-04-29,2022-04-30,2022-05-01,174.99999999999972,2,Spring,Friday,False,April,2022,Spring,Saturday,False,April,2022,Spring,Sunday,True,May,2022
2000002827806353,1,175.0,-64.8300018310547,0.0,110.169998168945,Sí,MLM797896213,Mercado Libre,179.0,Othon P Blanco,Quintana Roo,77086,Mercado Envíos Full,Mercado Envios,2022-04-29,2022-04-29,2022-05-01,174.99999999999972,2,Spring,Friday,False,April,2022,Spring,Friday,False,April,2022,Spring,Sunday,True,May,2022
2000002827648300,3,441.75,-175.550003051758,0.0,266.200012207031,No,MLM797896213,Mercado Libre,179.0,Veracruz,Veracruz,91779,Mercado Envíos Full,Mercado Envios,2022-04-28,2022-04-29,2022-04-30,441.75001525878906,2,Spring,Thursday,False,April,2022,Spring,Friday,False,April,2022,Spring,Saturday,False,April,2022
2000002826683932,2,310.0,-120.550003051758,-24.2000007629395,189.449996948242,Sí,MLM797896213,Mercado Libre,179.0,Isla Mujeres,Quintana Roo,77400,Mercado Envíos Full,Mercado Envios,2022-04-28,2022-04-28,2022-04-30,334.2000007629395,2,Spring,Thursday,False,April,2022,Spring,Thursday,False,April,2022,Spring,Saturday,False,April,2022
5233971873,1,175.0,-64.8300018310547,-94.0,110.169998168945,Sí,MLM797896213,Mercado Libre,179.0,Molango De Escamilla,Hidalgo,43100,Mercado Envíos Full,Mercado Envios,2022-04-26,2022-04-28,2022-04-28,268.9999999999997,2,Spring,Tuesday,False,April,2022,Spring,Thursday,False,April,2022,Spring,Thursday,False,April,2022
5233363860,1,488.25,-111.120002746582,-78.0,299.130004882813,Sí,MLM797896213,Mercado Libre,185.0,Córdoba,Veracruz,94620,Mercado Envíos Full,Mercado Envios,2022-04-19,2022-04-19,2022-04-21,488.250007629395,2,Spring,Tuesday,False,April,2022,Spring,Tuesday,False,April,2022,Spring,Thursday,False,April,2022
2000002825433693,1,175.0,-64.8300018310547,-59.0,110.169998168945,Sí,MLM797896213,Mercado Libre,166.25,Chihuahua,Chihuahua,31134,Mercado Envíos Full,Mercado Envios,2022-04-14,2022-04-15,2022-04-16,233.99999999999972,2,Spring,Thursday,False,April,2022,Spring,Friday,False,April,2022,Spring,Saturday,False,April,2022
2000002824492534,1,175.0,-64.8300018310547,-20.0,110.169998168945,Sí,MLM797896213,Mercado Libre,166.25,La Barca,Jalisco,47910,Mercado Envíos Full,Mercado Envios,2022-04-12,2022-04-13,2022-04-14,194.99999999999972,2,Spring,Tuesday,False,April,2022,Spring,Wednesday,False,April,2022,Spring,Thursday,False,April,2022
5226706413,1,147.25,-58.5200004577637,-89.0,88.7300033569336,No,MLM797896213,Mercado Libre,166.25,Yautepec,Morelos,62738,Mercado Envíos Full,Mercado Envios,2022-04-12,2022-04-14,2022-04-14,236.2500038146973,2,Spring,Tuesday,False,April,2022,Spring,Thursday,False,April,2022,Spring,Thursday,False,April,2022
2000002823278987,1,147.25,-58.5200004577637,0.0,88.7300033569336,Sí,MLM797896213,Mercado Libre,175.0,Hermosillo,Sonora,83288,Mercado Envíos Full,Mercado Envios,2022-04-08,2022-04-09,2022-04-10,147.2500038146973,2,Spring,Friday,False,April,2022,Spring,Saturday,False,April,2022,Spring,Sunday,False,April,2022
2000002822440650,1,255.0,-83.0400009155273,-132.0,171.960006713867,Sí,MLM797896213,Mercado Libre,166.25,Lagos De Moreno,Jalisco,47530,Mercado Envíos Full,Mercado Envios,2022-04-01,2022-04-03,2022-04-03,387.00000762939425,2,Spring,Friday,False,April,2022,Spring,Sunday,False,April,2022,Spring,Sunday,False,April,2022
2000002822001051,3,498.75,-188.520004272461,0.0,310.230010986328,Sí,MLM797896213,Mercado Libre,166.25,Nicolás Romero,Estado De México,54467,Mercado Envíos Full,Mercado Envios,2022-04-01,2022-04-02,2022-04-03,498.750015258789,2,Spring,Friday,False,April,2022,Spring,Saturday,False,April,2022,Spring,Sunday,False,April,2022
2000002821472181,3,498.75,-188.520004272461,0.0,310.230010986328,No,MLM797896213,Mercado Libre,166.25,San Juan Del Río,Querétaro,76805,Mercado Envíos Full,Mercado Envios,2022-03-29,2022-03-31,2022-03-31,498.750015258789,2,Spring,Tuesday,False,March,2022,Spring,Thursday,False,March,2022,Spring,Thursday,False,March,2022
2000002820852559,1,166.25,-62.8400001525879,0.0,103.410003662109,No,MLM797896213,Mercado Libre,166.25,Encarnación De Diaz,Jalisco,47270,Mercado Envíos Full,Mercado Envios,2022-03-28,2022-03-29,2022-03-30,166.2500038146969,2,Spring,Monday,False,March,2022,Spring,Tuesday,False,March,2022,Spring,Wednesday,False,March,2022
2000002819708504,1,175.0,-64.8300018310547,0.0,110.169998168945,Sí,MLM797896213,Mercado Libre,166.25,Culiacán,Sinaloa,80140,Mercado Envíos Full,Mercado Envios,2022-03-24,2022-03-25,2022-03-26,174.99999999999972,2,Spring,Thursday,False,March,2022,Spring,Friday,False,March,2022,Spring,Saturday,False,March,2022
2000002819872793,1,147.25,-58.5200004577637,0.0,88.7300033569336,Sí,MLM797896213,Mercado Libre,175.0,Tlaxcala,Tlaxcala,90117,Mercado Envíos Full,Mercado Envios,2022-03-22,2022-03-24,2022-03-24,147.2500038146973,2,Spring,Tuesday,False,March,2022,Spring,Thursday,False,March,2022,Spring,Thursday,False,March,2022
2000002818962981,1,166.25,-62.8400001525879,0.0,103.410003662109,Sí,MLM797896213,Mercado Libre,175.0,Guadalajara,Jalisco,44960,Mercado Envíos Full,Mercado Envios,2022-03-18,2022-03-19,2022-03-20,166.2500038146969,2,Spring,Friday,False,March,2022,Spring,Saturday,False,March,2022,Spring,Sunday,False,March,2022
5206564511,1,295.0,-92.129997253418,-98.0,202.869995117188,No,MLM797896213,Mercado Libre,175.0,Reynosa,Tamaulipas,88715,Mercado Envíos Full,Mercado Envios,2022-03-15,2022-03-16,2022-03-17,392.99999237060604,2,Spring,Tuesday,False,March,2022,Spring,Wednesday,False,March,2022,Spring,Thursday,False,March,2022
2000002818447190,1,295.0,-92.129997253418,-94.0,202.869995117188,Sí,MLM797896213,Mercado Libre,175.0,Talpa De Allende,Jalisco,48200,Mercado Envíos Full,Mercado Envios,2022-03-14,2022-03-14,2022-03-16,388.99999237060604,2,Spring,Monday,False,March,2022,Spring,Monday,False,March,2022,Spring,Wednesday,False,March,2022
2000002818437674,1,166.25,-62.8400001525879,-28.1399993896484,103.410003662109,Sí,MLM797896213,Mercado Libre,175.0,Nogales,Sonora,84093,Mercado Envíos Full,Mercado Envios,2022-03-14,2022-03-14,2022-03-16,194.3900032043453,2,Spring,Monday,False,March,2022,Spring,Monday,False,March,2022,Spring,Wednesday,False,March,2022
5200353767,1,488.25,-111.120002746582,-62.5,314.630004882813,No,MLM797896213,Mercado Libre,175.0,Nuevo Laredo,Tamaulipas,88290,Mercado Envíos Full,Mercado Envios,2022-02-28,2022-02-28,2022-03-02,488.250007629395,2,Winter,Monday,False,February,2022,Winter,Monday,False,February,2022,Spring,Wednesday,False,March,2022
2000002816255679,1,295.0,-92.129997253418,0.0,202.869995117188,Sí,MLM797896213,Mercado Libre,166.25,Tepatitlan De Morelos,Jalisco,47620,Mercado Envíos Full,Mercado Envios,2022-02-24,2022-02-25,2022-02-26,294.99999237060604,2,Winter,Thursday,False,February,2022,Winter,Friday,False,February,2022,Winter,Saturday,False,February,2022
2000002815176224,2,332.5,-125.680000305176,-20.3999996185303,206.820007324219,Sí,MLM797896213,Mercado Libre,166.25,Boca Del Río,Veracruz,94297,Mercado Envíos Full,Mercado Envios,2022-02-23,2022-02-24,2022-02-25,352.9000072479253,2,Winter,Wednesday,False,February,2022,Winter,Thursday,False,February,2022,Winter,Friday,False,February,2022
5194838129,1,166.25,-62.8400001525879,-115.0,103.410003662109,Sí,MLM797896213,Mercado Libre,166.25,Mérida,Yucatán,97190,Mercado Envíos Full,Mercado Envios,2022-02-23,2022-02-23,2022-02-25,281.2500038146969,2,Winter,Wednesday,False,February,2022,Winter,Wednesday,False,February,2022,Winter,Friday,False,February,2022
5188619222,1,166.25,-62.8400001525879,-89.0,103.410003662109,No,MLM797896213,Mercado Libre,166.25,Iztacalco,Distrito Federal,8500,Mercado Envíos Full,Mercado Envios,2022-02-19,2022-02-21,2022-02-21,255.2500038146969,2,Winter,Saturday,False,February,2022,Winter,Monday,False,February,2022,Winter,Monday,False,February,2022
5188234757,1,166.25,-62.8400001525879,-129.0,103.410003662109,Sí,MLM797896213,Mercado Libre,166.25,Manzanillo,Colima,28218,Mercado Envíos Full,Mercado Envios,2022-02-19,2022-02-19,2022-02-21,295.2500038146969,2,Winter,Saturday,False,February,2022,Winter,Saturday,False,February,2022,Winter,Monday,False,February,2022
2000002812107498,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,175.0,Santa Catarina,Nuevo León,66129,Mercado Envíos Full,Mercado Envios,2022-02-17,2022-02-18,2022-02-19,174.99999999999972,2,Winter,Thursday,False,February,2022,Winter,Friday,False,February,2022,Winter,Saturday,False,February,2022
5184771892,1,175.0,-64.8300018310547,-94.0,110.169998168945,No,MLM797896213,Mercado Libre,175.0,Comitán De Domínguez,Chiapas,30000,Mercado Envíos Full,Mercado Envios,2022-02-17,2022-02-17,2022-02-19,268.9999999999997,2,Winter,Thursday,False,February,2022,Winter,Thursday,False,February,2022,Winter,Saturday,False,February,2022
2000002811579697,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,175.0,Hermosillo,Sonora,83170,Mercado Envíos Full,Mercado Envios,2022-02-16,2022-02-17,2022-02-18,174.99999999999972,2,Winter,Wednesday,False,February,2022,Winter,Thursday,False,February,2022,Winter,Friday,False,February,2022
2000002809357910,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,166.25,San Miguel El Alto,Jalisco,47140,Correo y puntos de despacho,Mercado Envios,2022-02-11,2022-02-12,2022-02-13,174.99999999999972,2,Winter,Friday,False,February,2022,Winter,Saturday,False,February,2022,Winter,Sunday,False,February,2022
2000002809109863,2,510.0,-166.070007324219,-52.2000007629395,343.929992675781,No,MLM797896213,Mercado Libre,175.0,Lerma,Estado De México,52040,Correo y puntos de despacho,Mercado Envios,2022-02-09,2022-02-10,2022-02-11,562.2000007629396,2,Winter,Wednesday,False,February,2022,Winter,Thursday,False,February,2022,Winter,Friday,False,February,2022
2000002808730804,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,175.0,Ecatepec de Morelos,Estado De México,55080,Mercado Envíos Full,Mercado Envios,2022-02-07,2022-02-09,2022-02-09,174.99999999999972,2,Winter,Monday,True,February,2022,Winter,Wednesday,False,February,2022,Winter,Wednesday,False,February,2022
2000002808153006,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,175.0,Cunduacan,Tabasco,86690,Mercado Envíos Full,Mercado Envios,2022-02-06,2022-02-07,2022-02-08,174.99999999999972,2,Winter,Sunday,False,February,2022,Winter,Monday,True,February,2022,Winter,Tuesday,False,February,2022
2000002807978890,2,350.0,-129.660003662109,0.0,220.339996337891,No,MLM797896213,Mercado Libre,175.0,Arandas,Jalisco,47180,Mercado Envíos Full,Mercado Envios,2022-02-06,2022-02-07,2022-02-08,350.0,2,Winter,Sunday,False,February,2022,Winter,Monday,True,February,2022,Winter,Tuesday,False,February,2022
5170420517,1,295.0,-92.129997253418,-97.0,202.869995117188,No,MLM797896213,Mercado Libre,175.0,Tepic,Nayarit,63000,Mercado Envíos Full,Mercado Envios,2022-02-06,2022-02-07,2022-02-08,391.99999237060604,2,Winter,Sunday,False,February,2022,Winter,Monday,True,February,2022,Winter,Tuesday,False,February,2022
5168022692,1,498.75,-113.51000213623,-78.0,307.239990234375,No,MLM797896213,Mercado Libre,175.0,Hermosillo,Sonora,83118,Mercado Envíos Full,Mercado Envios,2022-02-05,2022-02-06,2022-02-07,498.749992370605,2,Winter,Saturday,False,February,2022,Winter,Sunday,False,February,2022,Winter,Monday,True,February,2022
2000002805246137,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,175.0,Guadalupe,Nuevo León,67160,Mercado Envíos Full,Mercado Envios,2022-01-31,2022-02-01,2022-02-02,174.99999999999972,2,Winter,Monday,False,January,2022,Winter,Tuesday,False,February,2022,Winter,Wednesday,False,February,2022
5160336062,1,175.0,-64.8300018310547,-139.0,110.169998168945,No,MLM797896213,Mercado Libre,166.25,Ojinaga,Chihuahua,32883,Mercado Envíos Full,Mercado Envios,2022-01-31,2022-01-31,2022-02-02,313.9999999999997,2,Winter,Monday,False,January,2022,Winter,Monday,False,January,2022,Winter,Wednesday,False,February,2022
2000002803502148,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,166.25,Apodaca,Nuevo León,66647,Mercado Envíos Full,Mercado Envios,2022-01-30,2022-01-31,2022-02-01,174.99999999999972,2,Winter,Sunday,False,January,2022,Winter,Monday,False,January,2022,Winter,Tuesday,False,February,2022
2000002802884280,2,350.0,-129.660003662109,-20.0,220.339996337891,No,MLM797896213,Mercado Libre,166.25,Ensenada,Baja California Norte,22785,Mercado Envíos Full,Mercado Envios,2022-01-30,2022-01-31,2022-02-01,370.0,2,Winter,Sunday,False,January,2022,Winter,Monday,False,January,2022,Winter,Tuesday,False,February,2022
5150634881,1,175.0,-64.8300018310547,-115.0,110.169998168945,No,MLM797896213,Mercado Libre,166.25,Moroleón,Guanajuato,38800,Mercado Envíos Full,Mercado Envios,2022-01-27,2022-01-28,2022-01-29,289.9999999999997,2,Winter,Thursday,False,January,2022,Winter,Friday,False,January,2022,Winter,Saturday,False,January,2022
5146629468,1,175.0,-64.8300018310547,-98.0,110.169998168945,No,MLM797896213,Mercado Libre,166.25,Cancún/Benito Juárez,Quintana Roo,77539,Mercado Envíos Full,Mercado Envios,2022-01-26,2022-01-27,2022-01-28,272.9999999999997,2,Winter,Wednesday,False,January,2022,Winter,Thursday,False,January,2022,Winter,Friday,False,January,2022
5145443783,1,175.0,-64.8300018310547,-99.0,110.169998168945,No,MLM797896213,Mercado Libre,166.25,Cuauhtémoc,Chihuahua,31560,Mercado Envíos Full,Mercado Envios,2022-01-26,2022-01-26,2022-01-28,273.9999999999997,2,Winter,Wednesday,False,January,2022,Winter,Wednesday,False,January,2022,Winter,Friday,False,January,2022
2000002800606989,1,155.0,-60.2799987792969,-40.5999984741211,94.7200012207031,No,MLM797896213,Mercado Libre,166.25,Hermosillo,Sonora,83170,Mercado Envíos Full,Mercado Envios,2022-01-25,2022-01-26,2022-01-27,195.5999984741211,2,Winter,Tuesday,False,January,2022,Winter,Wednesday,False,January,2022,Winter,Thursday,False,January,2022
2000002799807189,2,350.0,-129.660003662109,-47.0,220.339996337891,No,MLM797896213,Mercado Libre,166.25,Nogales,Sonora,84080,Mercado Envíos Full,Mercado Envios,2022-01-24,2022-01-24,2022-01-26,397.0,2,Winter,Monday,False,January,2022,Winter,Monday,False,January,2022,Winter,Wednesday,False,January,2022
2000002799730368,3,465.0,-180.830001831055,0.0,284.170013427734,No,MLM797896213,Mercado Libre,166.25,Camargo,Chihuahua,33700,Mercado Envíos Full,Mercado Envios,2022-01-24,2022-01-24,2022-01-26,465.00001525878895,2,Winter,Monday,False,January,2022,Winter,Monday,False,January,2022,Winter,Wednesday,False,January,2022
2000002799506288,1,155.0,-60.2799987792969,0.0,94.7200012207031,No,MLM797896213,Mercado Libre,166.25,Lázaro Cárdenas,Michoacán,60950,Mercado Envíos Full,Mercado Envios,2022-01-24,2022-01-25,2022-01-26,155.0,2,Winter,Monday,False,January,2022,Winter,Tuesday,False,January,2022,Winter,Wednesday,False,January,2022
2000002798191111,1,155.0,-60.2799987792969,-44.1199989318848,94.7200012207031,No,MLM797896213,Mercado Libre,166.25,Puebla,Puebla,72480,Mercado Envíos Full,Mercado Envios,2022-01-23,2022-01-24,2022-01-25,199.1199989318848,2,Winter,Sunday,False,January,2022,Winter,Monday,False,January,2022,Winter,Tuesday,False,January,2022
2000002798005174,2,310.0,-120.550003051758,0.0,189.449996948242,No,MLM797896213,Mercado Libre,166.25,Zongolica,Veracruz,95000,Mercado Envíos Full,Mercado Envios,2022-01-23,2022-01-24,2022-01-25,310.0,2,Winter,Sunday,False,January,2022,Winter,Monday,False,January,2022,Winter,Tuesday,False,January,2022
2000002797614977,2,325.5,-124.080001831055,-21.9599990844727,201.419998168945,No,MLM797896213,Mercado Libre,166.25,Manzanillo,Colima,28869,Mercado Envíos Full,Mercado Envios,2022-01-23,2022-01-24,2022-01-25,347.45999908447266,2,Winter,Sunday,False,January,2022,Winter,Monday,False,January,2022,Winter,Tuesday,False,January,2022
2000002797341256,4,651.0,-248.149993896484,0.0,402.850006103516,No,MLM797896213,Mercado Libre,166.25,Los Reyes,Michoacán,60330,Mercado Envíos Full,Mercado Envios,2022-01-23,2022-01-23,2022-01-25,651.0,2,Winter,Sunday,False,January,2022,Winter,Sunday,False,January,2022,Winter,Tuesday,False,January,2022
2000002796791553,1,155.0,-60.2799987792969,-23.2000007629395,94.7200012207031,No,MLM797896213,Mercado Libre,166.25,Buenavista,Michoacán,60521,Mercado Envíos Full,Mercado Envios,2022-01-21,2022-01-21,2022-01-23,178.2000007629395,2,Winter,Friday,False,January,2022,Winter,Friday,False,January,2022,Winter,Sunday,False,January,2022
2000002795882347,1,162.75,-62.0299987792969,0.0,100.720001220703,No,MLM797896213,Mercado Libre,166.25,Puerto Vallarta,Jalisco,48310,Mercado Envíos Full,99minutos,2022-01-20,2022-01-20,2022-01-22,162.7499999999999,2,Winter,Thursday,False,January,2022,Winter,Thursday,False,January,2022,Winter,Saturday,False,January,2022
5128040862,1,162.75,-62.0299987792969,-89.0,100.720001220703,No,MLM797896213,Mercado Libre,166.25,Chihuahua,Chihuahua,31060,Correo y puntos de despacho,Mercado Envios,2022-01-18,2022-01-19,2022-01-20,251.74999999999991,2,Winter,Tuesday,False,January,2022,Winter,Wednesday,False,January,2022,Winter,Thursday,False,January,2022
2000002795578337,1,185.0,-67.0999984741211,-89.1999969482422,117.900001525879,No,MLM797896213,Mercado Libre,166.25,Querétaro,Querétaro,76226,Correo y puntos de despacho,Mercado Envios,2022-01-18,2022-01-19,2022-01-20,274.1999969482423,2,Winter,Tuesday,False,January,2022,Winter,Wednesday,False,January,2022,Winter,Thursday,False,January,2022
2000002795534697,1,185.0,-67.0999984741211,0.0,117.900001525879,No,MLM797896213,Mercado Libre,166.25,Apodaca,Nuevo León,66633,Correo y puntos de despacho,Mercado Envios,2022-01-17,2022-01-18,2022-01-19,185.0000000000001,2,Winter,Monday,False,January,2022,Winter,Tuesday,False,January,2022,Winter,Wednesday,False,January,2022
2000002795505024,1,185.0,-67.0999984741211,0.0,117.900001525879,No,MLM797896213,Mercado Libre,166.25,Benito Juárez,Distrito Federal,3300,Correo y puntos de despacho,Mercado Envios,2022-01-16,2022-01-18,2022-01-18,185.0000000000001,2,Winter,Sunday,False,January,2022,Winter,Tuesday,False,January,2022,Winter,Tuesday,False,January,2022
2000002795221024,2,370.0,-134.210006713867,0.0,235.789993286133,No,MLM797896213,Mercado Libre,166.25,Acuña,Coahuila,26289,Correo y puntos de despacho,Mercado Envios,2022-01-16,2022-01-16,2022-01-18,370.0,2,Winter,Sunday,False,January,2022,Winter,Sunday,False,January,2022,Winter,Tuesday,False,January,2022
2000002795136208,2,370.0,-134.210006713867,0.0,235.789993286133,No,MLM797896213,Mercado Libre,185.0,Nezahualcoyotl,Estado De México,57740,Mercado Envíos Full,Mercado Envios,2021-12-21,2021-12-22,2021-12-23,370.0,2,Winter,Tuesday,False,December,2021,Winter,Wednesday,False,December,2021,Winter,Thursday,False,December,2021
2000002795013608,2,370.0,-134.210006713867,0.0,235.789993286133,No,MLM797896213,Mercado Libre,185.0,Tequila,Jalisco,46400,Mercado Envíos Full,Mercado Envios,2021-12-21,2021-12-22,2021-12-23,370.0,2,Winter,Tuesday,False,December,2021,Winter,Wednesday,False,December,2021,Winter,Thursday,False,December,2021
5125291631,1,185.0,-67.0999984741211,-97.0,117.900001525879,No,MLM797896213,Mercado Libre,185.0,Tecoman,Colima,28140,Mercado Envíos Full,Mercado Envios,2021-12-21,2021-12-21,2021-12-23,282.0000000000001,2,Winter,Tuesday,False,December,2021,Winter,Tuesday,False,December,2021,Winter,Thursday,False,December,2021
5124967910,1,185.0,-67.0999984741211,-94.0,117.900001525879,No,MLM797896213,Mercado Libre,185.0,Alvaro Obregón,Distrito Federal,1849,Mercado Envíos Full,Mercado Envios,2021-12-20,2021-12-21,2021-12-22,279.0000000000001,2,Winter,Monday,False,December,2021,Winter,Tuesday,False,December,2021,Winter,Wednesday,False,December,2021
2000002794834371,1,185.0,-67.0999984741211,0.0,117.900001525879,No,MLM797896213,Mercado Libre,185.0,Chimalhuacán,Estado De México,56340,Mercado Envíos Full,Mercado Envios,2021-12-20,2021-12-21,2021-12-22,185.0000000000001,2,Winter,Monday,False,December,2021,Winter,Tuesday,False,December,2021,Winter,Wednesday,False,December,2021
2000002794721123,1,155.0,-60.2799987792969,0.0,94.7200012207031,No,MLM797896213,Mercado Libre,185.0,Apaseo El Alto,Guanajuato,38507,Mercado Envíos Full,Mercado Envios,2021-12-20,2021-12-22,2021-12-22,155.0,2,Winter,Monday,False,December,2021,Winter,Wednesday,False,December,2021,Winter,Wednesday,False,December,2021
2000002794730439,2,370.0,-134.210006713867,0.0,235.789993286133,No,MLM797896213,Mercado Libre,185.0,Puebla,Puebla,72540,Mercado Envíos Full,Mercado Envios,2021-12-20,2021-12-22,2021-12-22,370.0,2,Winter,Monday,False,December,2021,Winter,Wednesday,False,December,2021,Winter,Wednesday,False,December,2021
2000002794723865,1,185.0,-67.0999984741211,0.0,117.900001525879,No,MLM797896213,Mercado Libre,185.0,Pueblo Viejo,Veracruz,92035,Mercado Envíos Full,Mercado Envios,2021-12-20,2021-12-21,2021-12-22,185.0000000000001,2,Winter,Monday,False,December,2021,Winter,Tuesday,False,December,2021,Winter,Wednesday,False,December,2021
5124181001,1,175.0,-64.8300018310547,-129.0,110.169998168945,No,MLM797896213,Mercado Libre,185.0,Chihuahua,Chihuahua,31100,Mercado Envíos Full,Mercado Envios,2021-12-20,2021-12-21,2021-12-22,303.9999999999997,2,Winter,Monday,False,December,2021,Winter,Tuesday,False,December,2021,Winter,Wednesday,False,December,2021
5124038285,1,175.0,-64.8300018310547,-129.0,110.169998168945,No,MLM797896213,Mercado Libre,185.0,Puebla,Puebla,72470,Mercado Envíos Full,Mercado Envios,2021-12-20,2021-12-22,2021-12-22,303.9999999999997,2,Winter,Monday,False,December,2021,Winter,Wednesday,False,December,2021,Winter,Wednesday,False,December,2021
2000002794530130,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,185.0,Hermosillo,Sonora,83116,Mercado Envíos Full,Mercado Envios,2021-12-20,2021-12-21,2021-12-22,174.99999999999972,2,Winter,Monday,False,December,2021,Winter,Tuesday,False,December,2021,Winter,Wednesday,False,December,2021
5121985876,1,175.0,-64.8300018310547,-99.0,110.169998168945,No,MLM797896213,Mercado Libre,175.0,Victoria,Tamaulipas,87099,Mercado Envíos Full,Mercado Envios,2021-12-20,2021-12-20,2021-12-22,273.9999999999997,2,Winter,Monday,False,December,2021,Winter,Monday,False,December,2021,Winter,Wednesday,False,December,2021
2000002793978784,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,175.0,Huehuetoca,Estado De México,54694,Mercado Envíos Full,Mercado Envios,2021-12-20,2021-12-21,2021-12-22,174.99999999999972,2,Winter,Monday,False,December,2021,Winter,Tuesday,False,December,2021,Winter,Wednesday,False,December,2021
5121242309,1,175.0,-64.8300018310547,-89.0,110.169998168945,No,MLM797896213,Mercado Libre,175.0,Guadalupe,Zacatecas,98612,Mercado Envíos Full,Mercado Envios,2021-12-19,2021-12-20,2021-12-21,263.9999999999997,2,Winter,Sunday,False,December,2021,Winter,Monday,False,December,2021,Winter,Tuesday,False,December,2021
5120980696,1,162.75,-62.0299987792969,-115.0,100.720001220703,No,MLM797896213,Mercado Libre,175.0,Chalco,Estado De México,56600,Mercado Envíos Full,Mercado Envios,2021-12-19,2021-12-20,2021-12-21,277.7499999999999,2,Winter,Sunday,False,December,2021,Winter,Monday,False,December,2021,Winter,Tuesday,False,December,2021
5120065556,1,525.0,-119.48999786377,-62.5,343.010009765625,No,MLM797896213,Mercado Libre,166.25,León,Guanajuato,37408,Mercado Envíos Full,Mercado Envios,2021-12-18,2021-12-20,2021-12-20,525.000007629395,2,Winter,Saturday,False,December,2021,Winter,Monday,False,December,2021,Winter,Monday,False,December,2021
2000002793129523,1,162.75,-62.0299987792969,0.0,100.720001220703,No,MLM797896213,Mercado Libre,166.25,Tulancingo De Bravo,Hidalgo,43633,Mercado Envíos Full,Mercado Envios,2021-12-18,2021-12-18,2021-12-20,162.7499999999999,2,Winter,Saturday,False,December,2021,Winter,Saturday,False,December,2021,Winter,Monday,False,December,2021
2000002793026391,1,147.25,-58.5200004577637,0.0,88.7300033569336,No,MLM797896213,Mercado Libre,166.25,Alvarado,Veracruz,95270,Mercado Envíos Full,Mercado Envios,2021-12-17,2021-12-18,2021-12-19,147.2500038146973,2,Winter,Friday,False,December,2021,Winter,Saturday,False,December,2021,Winter,Sunday,False,December,2021
5118524313,1,595.0,-46.1599998474121,-78.0,470.839996337891,No,MLM797896213,Mercado Libre,166.25,Amozoc,Puebla,72990,Mercado Envíos Full,Mercado Envios,2021-12-17,2021-12-19,2021-12-19,594.9999961853032,2,Winter,Friday,False,December,2021,Winter,Sunday,False,December,2021,Winter,Sunday,False,December,2021
2000002792937271,1,147.25,-58.5200004577637,0.0,88.7300033569336,No,MLM797896213,Mercado Libre,166.25,Acuña,Coahuila,26215,Mercado Envíos Full,Mercado Envios,2021-12-17,2021-12-18,2021-12-19,147.2500038146973,2,Winter,Friday,False,December,2021,Winter,Saturday,False,December,2021,Winter,Sunday,False,December,2021
2000002792899639,1,166.25,-62.8400001525879,0.0,103.410003662109,No,MLM797896213,Mercado Libre,166.25,Gómez Palacio,Durango,35000,Mercado Envíos Full,Mercado Envios,2021-12-17,2021-12-18,2021-12-19,166.2500038146969,2,Winter,Friday,False,December,2021,Winter,Saturday,False,December,2021,Winter,Sunday,False,December,2021
5117923237,1,166.25,-62.8400001525879,-98.0,103.410003662109,No,MLM797896213,Mercado Libre,166.25,Mérida,Yucatán,97246,Mercado Envíos Full,Mercado Envios,2021-12-17,2021-12-18,2021-12-19,264.2500038146969,2,Winter,Friday,False,December,2021,Winter,Saturday,False,December,2021,Winter,Sunday,False,December,2021
